coef,0,1,2,3,4,5
text_flying exalted,-0.002487353009624189,-0.022572363451823636,-0.18316240492282568,-0.053468465599960234,-0.14295328852873457,0.4046438755129679
text_flying exile,-0.020202719625924223,-0.02400511184006776,-0.2210840829845948,0.00923476922855137,0.06939068417450317,0.1866664610475321
text_flying faerie,-0.0055731564679936205,0.1153894489091234,0.2366815469534689,-0.044205826177144185,0.1474125412066827,-0.4497045544241365
text_flying flashback,-0.004722722594447832,0.02621930071856438,0.15147003778202128,0.09623521727203779,-0.10037405503907017,-0.16882777813911154
text_flying flashback graveyard,-0.004565429167706231,0.026541568232432346,0.15425378494921446,0.11114013186911915,-0.09859493681050162,-0.18877511907255978
text_flying flying,-0.016075395909321565,-0.22851516985625794,-0.5880620701297884,0.8164195706088511,0.2581481585659992,-0.2419150932794956
text_flying gain,-0.004606299104570153,-0.055733768232580104,-0.5591061834519038,-0.010536208101379202,0.1323256521799255,0.4976568067104915
text_flying gain life,-0.0038451736102994446,-0.0513030999466765,-0.008095168434561852,-0.009873054577788549,0.13320480366184034,-0.06008830709251371
text_flying gains,-0.017209365806513402,0.49083631920964865,-0.20018620701409534,-0.13530973520044487,-0.16950437780987943,0.03137336662128006
text_flying gains flying,-0.017182990678510035,0.49091564349463274,-0.1983187233754881,-0.135021843790715,-0.17598505509954043,0.035592969449614
text_flying haste,0.043658052182789515,-0.009713415384573224,-0.2611637802158206,0.0006944950062671146,0.4044430812470992,-0.1779184328357582
text_flying indestructible,0.002841101102657401,-0.1425667875481552,0.3541566886528927,-0.050466127519863895,-0.051638061085926536,-0.11232681360159967
text_flying infect,-0.04085411555446618,-0.11449384678816886,-0.2597808133616807,-0.06154530136089681,0.029209652713254423,0.4474644243519539
text_flying infect deals,-0.04122628129078281,-0.11444313706907035,-0.2596523299050555,-0.06150776308676403,0.02934860971450091,0.44748090163716875
text_flying land,0.012479646435985108,-0.1254413760751277,0.2118694945530432,-0.03441747454376999,-0.022981656355770732,-0.041508634014368835
text_flying landfall,-0.0030643275676544017,-0.019724990213296874,0.05797402896620638,-0.16427645290340995,0.10561819783270253,0.023473543885448377
text_flying landfall land,-0.0030643275676544017,-0.019724990213296874,0.05797402896620638,-0.16427645290340995,0.10561819783270253,0.023473543885448377
text_flying lifelink,-0.24236326753203594,-0.11504959636662067,-0.403446593023745,-0.06290858082476486,0.2578754609295756,0.5658925768176014
text_flying long,0.013726315569380062,-0.02869142026672419,0.4093899106269768,-0.7136091778004938,-0.3187829763428147,0.6379673482136722
text_flying loses,-0.004089137992487735,0.07494127197750035,0.2539963128465912,-0.08701628210972101,-0.04136837177633385,-0.19646379294554214
text_flying morph,-0.017175392532859192,0.029222080668238726,-0.08657518729461382,-0.010448669995240883,-0.08000437220477619,0.16498154135924797
text_flying morph face,-0.016034819216329214,0.030021754344037442,-0.050246697447637094,-0.009656092959239299,-0.07807383268517058,0.12398968796434393
text_flying noncreature,0.08823013797714284,-0.08250605420767616,0.06015933147537449,-0.12520751189845505,-0.14342436828465466,0.20274846493826362
text_flying number,-0.0026476026691513964,-0.11908692852705469,-0.005763617434802089,0.16193593885303212,-0.003087698077961707,-0.031350092144063174
text_flying pay,-0.029478273317111735,-0.2208901556209121,-0.757273123591062,1.377413815790509,-0.198670053573344,-0.17110220968810574
text_flying pay life,-0.020331721425237714,-0.17256174555763695,-0.21455840360274028,0.6469656831788072,-0.24038490742399235,0.0008710948307954772
text_flying prevent,0.0871094780783656,-0.13150266680532804,-0.023029603239159743,-0.10031774905692768,-0.0985257745289365,0.2662663155519907
text_flying protection,0.09988723461285494,-0.1535578484207431,0.06989079919815436,-0.17539027751431996,0.014125066159462418,0.14504502596459307
text_flying protection black,-0.010019970502603358,-0.05647638364027892,-0.16110657306171924,-0.008456691570521075,-0.0604340169620492,0.2964936357371812
text_flying reach,0.11397973116095592,-0.5425858228626894,-0.285855883092897,0.5613646254438853,0.1301429445197296,0.022954404831032647
text_flying regenerate,-0.028427565587476604,-0.14206168442378786,0.26379905357893346,-0.060238466168579294,0.11552123782927458,-0.14859257522836025
text_flying return,-0.15961990459940553,-0.06473823486045668,0.46607338242697377,-0.18496444002163961,-0.47701852168552755,0.4202677187400557
text_flying return land,-0.0006543134666900985,-0.007043973760955647,0.027672814980401153,-0.0015762862446650555,-0.0006232203903462483,-0.017775021117744396
text_flying sacrifice,-0.08906166109499529,0.07378031308968162,0.06965181288764005,-0.3261310929791746,0.34408131969699357,-0.07232069160014759
text_flying sphinx,-0.0024808667504278513,-0.02039622466157622,0.09883886454769171,-0.025089399627647103,-0.012850485224637633,-0.038021888283401396
text_flying spirit,-0.009353512674822812,0.0882379132584387,0.38111044544356304,-0.12797944815925574,-0.09806153749338628,-0.2339538603745317
text_flying spirit arcane,-0.0035211421121419803,0.20817699009439197,0.007016444704650882,-0.03132359461153626,0.08086672223539501,-0.2612154203107672
text_flying step,-0.0398285959797468,0.1338556092856781,0.18812772946516693,-0.23244751454706114,-0.13611882260604788,0.08641159438202337
text_flying strike,0.23618132273902917,-0.26261313130604036,-0.17988854780648914,-0.3880329764435306,0.39702784382211204,0.19732548899492441
text_flying strike trample,0.06197511497859485,-0.0643894068209283,0.3697414562830796,-0.16096494418811177,-0.09946677182401831,-0.10689544842863055
text_flying strike vigilance,0.2624818828277099,-0.07184738599237256,-0.15534059798908165,-0.031428831981282594,-0.017838400163455816,0.01397333329848456
text_flying tap,-0.005666746996123594,-0.09172401510034185,-0.6456682990761077,0.479447029691495,0.11205632261376093,0.15155570886732372
text_flying tap untapped,-0.0022631463294941097,-0.040691984248392786,0.16486157426161405,-0.07329385424691698,0.16520728919524758,-0.21381987863205876
text_flying threshold,-0.010383100960443323,-0.12804988233098913,-0.0900683118842102,0.1947502317088782,-0.1003761513558052,0.13412721482257844
text_flying trample,0.21451786349947377,-0.16556327644314098,0.36203379113836487,-0.2288580490420704,0.5370007365034107,-0.7191310656560479
text_flying trample sacrifice,-0.011655000713436356,0.07815696056145256,-0.04111500045503486,-0.18330514573825638,0.1591930839805646,-0.00127489763528261
text_flying true,-0.005901561866292323,0.03194186988378869,-0.0007573965983839959,-0.035861571728812915,0.16842769151122167,-0.1578490312015221
text_flying untap,-0.016013100229740146,-0.28784482882060586,-0.1710722817475876,-0.07900397857017609,0.03224591451367645,0.521688274854428
text_flying vigilance,-0.014411977791746675,-0.3146115493438611,0.5333339032329449,-0.18768569749475847,-0.10495392744373418,0.088329248841162
text_flying ward,-0.00586880230877902,-0.09998782905069645,0.15309502531076097,-0.06002203914797953,0.03964155356014535,-0.026857908363451286
text_flying white,0.09910486538136239,-0.023132506895235817,0.4596505365852384,-0.0916637729458729,-0.2899704953453184,-0.1539886267801705
text_focus,-0.01645654582213819,0.06467734621681875,0.05073480108185277,-0.17767891414860268,-0.02843692683689029,0.10716023950896093
text_folk,-0.013204739764137236,1.1201037314643154,-0.1724051565104141,-0.5163911496233432,-0.14926186765444538,-0.26884081791197656
text_font,0.019831009351481348,-0.29605413679040166,-0.00043904050979726416,-0.2258125996224051,-0.017234342791166746,0.5197091103622778
text_food,0.17416838947972543,0.7010570523671452,-0.1628278947094112,-0.23701492200520924,-0.12260866102912647,-0.35277396410314954
text_food token,0.07732968448402257,0.24061664458463192,-0.07915768731550868,-0.11062796331569365,-0.00590084501500881,-0.12225983342244487
text_food token artifact,0.06258543267694056,-0.1881847339192227,-0.023982931964831214,-0.06169511696575364,0.06538350915166222,0.14589384102121092
text_force,-0.10152760573039034,0.3862223281512366,0.11536580931920638,-0.2787063006926328,-0.053646213779484586,-0.06770801726793692
text_forecast,-0.007869600181827066,-0.27356023822700976,0.1825673799515629,-0.1390752334337969,-0.29824843802818285,0.5361861299192522
text_forest,0.18062734054181928,1.4122693384661222,-0.1040051310116511,-0.10552803083968773,-0.487436150221969,-0.8959273669346005
text_forest add,0.0566590996866767,-0.1620006771329555,-0.00592468066079951,0.1492448853462042,-0.037257180091676154,-0.0007214471474452951
text_forest plains,0.034043670300462715,-0.24176424043097178,-0.04470557886446545,-0.009611069037918946,0.2866239124248941,-0.02458669439198887
text_forest tapped,0.010993123660991276,0.5327386753135253,-0.12293457817084402,-0.18795140959683548,-0.09684509790778574,-0.13600071329900287
text_forests,0.014534089366705107,0.9642418968314445,0.46982645562782455,-0.33174454299464917,-0.6644656635859683,-0.4523922352453845
text_forestwalk,-0.00644650399516658,0.7555329581288247,-0.30849984721295953,-0.11951319959549457,-0.04249145224072924,-0.27858195508447836
text_forestwalk blocked,-0.002767641832795174,0.31168966890832384,-0.22075734059396127,-0.07028787041977728,0.005277833826032241,-0.023154649887838115
text_forestwalk blocked long,-0.0007418165668165126,0.1285972882827783,-0.13049047265282654,-0.04174400241140702,0.050565211362397514,-0.006186208014128075
text_foretell,-0.1348117140899442,0.016904721149888016,0.18199396292040323,-0.1413915328297435,0.19709237722592768,-0.11978781437652794
text_foretell cost,-0.06404848591733607,0.04011555329753723,-0.030407560538714202,-0.104592680739737,0.13694599695645115,0.021987176941806037
text_foretell pay,-0.061403102123754175,0.04079258814767835,0.02872925779517713,-0.013388243240510703,-0.06944304862019275,0.07471254804160138
text_foretell pay exile,-0.061403102123754175,0.04079258814767835,0.02872925779517713,-0.013388243240510703,-0.06944304862019275,0.07471254804160138
text_foretold,-0.020924736970130937,-0.4380196137414766,0.5658473768575273,-0.0629867441287955,0.24376681311100293,-0.28768309512812673
text_forge,-0.01241931053701889,-0.05456717042295898,-0.2330026781177561,0.5673024496224498,-0.24126382333292545,-0.026049467211809233
text_forgotten,0.1194445607518689,0.389642721683034,0.23116302012078005,-0.2801521247125284,-0.3520741258951179,-0.10802405194803695
text_form,0.04259185475760617,0.005135402397098449,0.5407457066415176,-0.2255840281209007,-0.08673171867473131,-0.2761572170005774
text_form -1/-1,0.06918506424797753,0.0898747258169035,0.1516348115239349,-0.11725188189306392,-0.18673311768353917,-0.006709602012209573
text_form -1/-1 counters,0.06918506424797753,0.0898747258169035,0.1516348115239349,-0.11725188189306392,-0.18673311768353917,-0.006709602012209573
text_form poison,-0.017819478339208772,-0.11223600219115455,0.16280545477471822,-0.09283906810620358,-0.03692974878362124,0.09701884264546995
text_form poison counters,-0.017819478339208772,-0.11223600219115455,0.16280545477471822,-0.09283906810620358,-0.03692974878362124,0.09701884264546995
text_formation,-0.019815577665215668,0.1442211414671939,0.4903321638431922,-0.3075788927405592,-0.025294077933782196,-0.2818647569708272
text_formidable,-0.0011066122928932458,0.17705381451417027,-0.052274089641262365,-0.008633770583720723,-0.028811529618624442,-0.08622781237767885
text_fortune,-0.010525054206080485,-0.09655689316031932,-0.4327401533659737,1.192335095791092,-0.3823810826335711,-0.2701319124251226
text_foul,-0.015024508776667719,-0.34091698263634274,0.06634425724175318,-0.2623454882658223,0.8395413736324505,-0.2875986511953648
text_foundry,0.058956636981230943,-0.1257106166805205,-0.07580385281358927,0.08359401980114468,0.10610264391736839,-0.0471388312056333
text_fountain,-0.0070302977715575015,-0.05872089493051453,-0.08847653172824807,-0.025362752067342446,0.16026058555154493,0.019329890946118783
text_fractal,-0.1391027084346075,-0.08652305173637193,0.2970620463559567,-0.008784444562971096,-0.00475435076914855,-0.05789749085285585
text_fractal token,-0.1374003603599201,0.05297597250539295,0.1440789064560764,-0.0070378682245176025,-0.004407507766217525,-0.04820914261081464
text_fractal token +1/+1,-0.1374003603599201,0.05297597250539295,0.1440789064560764,-0.0070378682245176025,-0.004407507766217525,-0.04820914261081464
text_fracture,-0.00123367522742893,0.002605530088519167,-0.00091369609495881,-0.03273672809122493,-0.0014379087361689202,0.033716478061262135
text_frenzied,-0.00517532476854235,-0.21839443838751815,-0.508945180890665,1.0054762614254555,-0.18277544945981955,-0.09018586791892642
text_frenzy,-0.012268408492263794,-0.05494088222339003,-0.2281087364964632,0.0959557941915049,0.3773502572886713,-0.17798802426805735
text_freyalise,-0.01610783464562954,1.1859585883472603,-0.23586957265204553,-0.4282375534529112,-0.1473296640552983,-0.3584139635413816
text_friend,-0.008979258264257403,0.4378016127703816,0.3423085824295056,-0.03162966965678726,-0.3900492462105597,-0.3494520210682832
text_frog,-0.02983702774071063,-0.037553943353959424,0.5508793671475998,-0.09499599652168657,-0.02507717932384308,-0.36341522020739686
text_frontier,-0.014769461993920098,0.3914768104859137,-0.11795826139639778,0.17096081035807037,-0.20297157705371646,-0.2267383203999561
text_frost,0.022029812666541575,-0.3836025048261221,0.9345889497943666,0.10380951202207177,-0.29574538440479514,-0.3810803852521001
text_fungal,-0.004164984703751802,0.1205258188478044,-0.16420028829041644,-0.03501380859487941,0.4616186812992897,-0.37876541855804924
text_fungus,-0.0514462060119418,0.8402543415667652,-0.43738309869154607,-0.1024923573585472,-0.1919899294957628,-0.05694275000896195
text_furnace,0.18371701558356254,-0.20274802308495338,-0.3872196391308185,0.6984430642653084,-0.12815709095476957,-0.16403532667833645
text_fury,-0.020686600598056923,-0.4898672469641137,-0.5831199629409715,1.3858318057645858,0.13661202332882136,-0.4287700185902564
text_fury deals,-0.0006539145400767369,-0.0037372595741435254,-0.000706435476969546,0.017523137359068845,-0.009635814407695354,-0.002789713360183671
text_fury deals damage,-0.0006539145400767369,-0.0037372595741435254,-0.000706435476969546,0.017523137359068845,-0.009635814407695354,-0.002789713360183671
text_fury enchant,-0.0004772440596116495,-0.0544501652170337,-0.07544264858614828,0.20850650976023202,-0.07190684780710663,-0.006229604090341043
text_fuse,0.16414862595936602,-0.06281414050074434,-0.1576806519017358,0.44016175644648653,-0.18910509819177998,-0.1947104918115936
text_fuse halves,-0.048327300769248925,0.021309060471489755,-0.09431261280018026,0.2558184278024419,-0.05777020202995717,-0.07671737267454821
text_future,-0.008802272653962587,0.41392776224785943,0.4914224100406877,-0.3495429664584944,-0.40238731406644046,-0.14461761910964926
text_fyndhorn,0.026916178924568032,0.5106571665715265,-0.1666346978403757,-0.048667597298667924,-0.1934772489908035,-0.12879380136625437
text_gaea,-0.022574667083194132,1.3565992928620598,-0.347162706576353,-0.20870035688839406,-0.4176346319313673,-0.3605269303827714
text_gain,0.13990500055745192,-0.5097173283856947,0.40092478550486854,0.09939740506470023,-0.3581963725062391,0.227686509764889
text_gain artifact,-0.006607724014940804,0.12285000630962109,-0.06338058471869243,0.37869229890388767,-0.24825552626173122,-0.18329847021815168
text_gain controls,-0.006513742936130298,0.10163007668885969,0.07266930619993921,0.0011415381081027194,-0.06255247994652363,-0.10637469811424635
text_gain controls untap,-0.004621248320710236,-0.135976079757,-0.122198556134621,0.35935142458315916,-0.04347203918892314,-0.05308350118190606
text_gain deals,0.40563437064557334,0.04418546385527604,-0.2554667362321117,0.09125549680287809,-0.16471914608329757,-0.12088944898831039
text_gain deals damage,0.4180815999878522,-0.3715545802121613,-0.028304555160030342,0.1459105302063322,-0.13170322753341018,-0.03242976728858299
text_gain deathtouch,-0.19235635487923078,0.21027281537377743,-0.056697616162701366,-0.3410393624300824,0.4434699359704121,-0.06364941787218423
text_gain double,-0.0014772687708465397,-0.040947554535403406,-0.10721635070524688,0.17834227151065538,-0.009138586599311334,-0.019562510899847386
text_gain double strike,-0.0013331676325475288,-0.029874197167024368,-0.06280578639888688,0.2591097283327655,-0.007410697393109131,-0.15768587974120318
text_gain flying,-0.00944732762798953,-0.17553208278020413,0.23690607531362623,-0.047948626309138105,-0.08882054641861817,0.08484250782232042
text_gain gains,-0.03485250333044079,-0.2551436217537943,0.3003243244043502,0.29492638485828915,-0.2159786243373331,-0.08927595984108228
text_gain gains haste,-0.03485250333044079,-0.2551436217537943,0.3003243244043502,0.29492638485828915,-0.2159786243373331,-0.08927595984108228
text_gain haste,-0.011199859933160394,0.03641880694971725,-0.10415895107361885,0.2559454965790433,-0.20603402623606132,0.029028533714076182
text_gain haste sacrifice,-0.03480106818561068,-0.07130202992275264,0.11720556718433933,-0.11876001360183315,-0.12493330753972813,0.23259085206558158
text_gain hexproof,0.0017014119046589358,1.0640418405370446,-0.5726262586588818,-0.07089012891114083,-0.03760078046201235,-0.3846260844096538
text_gain indestructible,0.06555193492280474,0.10998946066421862,-0.21006883034855173,-0.070500397569915,-0.20006242566620183,0.30509025799765466
text_gain level,-0.007180177073025857,-0.04217379436748813,0.062124335908367474,-0.008488093304418595,-0.004236139740116223,-4.613142331692507e-05
text_gain level add,-0.007180177073025857,-0.04217379436748813,0.062124335908367474,-0.008488093304418595,-0.004236139740116223,-4.613142331692507e-05
text_gain life,0.3222521937127768,1.130211240301174,-1.2298661987206623,-1.3719251549660068,0.04753238064375573,1.1017955390289536
text_gain life +1/+1,-0.01596603525891699,0.041276663776118494,-0.03426501180672041,-0.04738744945709306,0.06706582711707483,-0.010723994370464575
text_gain life activate,0.030829061935032494,0.11065824777485159,-0.035561595410288104,-0.02641265900534048,-0.13962603588523936,0.06011298059097995
text_gain life add,0.06904334604463452,-0.37138425267740394,-0.004974149733415235,-0.0135918397087169,-0.026237673348222395,0.3471445694231228
text_gain life attacking,-0.004519984195898218,-0.33467053954416254,-0.011559506400411477,-0.033109951168837755,-0.06795321134710258,0.4518131926564065
text_gain life create,-0.027626170793940273,0.08750728271705735,-0.007038352170524772,0.023763212578448562,-0.012470195557324554,-0.06413577677371844
text_gain life draw,-0.20813011853648072,-0.1778618203775332,-0.22353547868577808,-0.11529635511777585,0.07314623737761318,0.6516775353399361
text_gain life enchanted,-0.003443490339376629,-0.07802843039914177,-0.0014373350189506946,-0.011483358181808003,-0.17127213670568983,0.26566475064498113
text_gain life equal,0.07999438149299092,0.34929419304823467,-0.21358949981875264,-0.17240098050949837,0.039717264295013446,-0.08301535850798761
text_gain life exile,0.06058561511753864,-0.05569050086726025,-0.004319714427013432,-0.004812910253855943,-0.018317573608901072,0.022555084039493162
text_gain life gain,0.04569607755999345,-0.032537368115011185,-0.03890423467502294,-0.007193867896809779,-0.07674645925848639,0.10968585238533757
text_gain life graveyard,-0.010987676240369696,-0.07825916240454472,-0.037013473495727485,-0.030951377485471488,0.3847382649073296,-0.22752657528119563
text_gain life loses,-0.026906774309745973,-0.023652976989581083,-0.002348329542790348,0.11585867524370036,-0.008426516458508712,-0.05452407794307082
text_gain life number,-0.017793772246746036,-0.03361089702281063,-0.0397711903644738,-0.047349660763721144,0.09815107655487011,0.040374443842881504
text_gain life pay,0.02680075427771864,-0.08600983925904815,-0.0012941125673794909,-0.0015630722873100748,0.01274546518515517,0.04932080465086381
text_gain life sacrifice,0.3463684992986268,0.014045968526312777,-0.014215738284639907,-0.06464477565314952,-0.24288852459983643,-0.038665429287308074
text_gain lifelink,-0.014589591298846653,-0.049878520444736285,-0.06106781335277063,-0.01408296388526696,0.1750587017324675,-0.03543981275084652
text_gain long,0.01426496301540912,-0.07206163297865469,0.6553094351612513,-0.11301070171219321,-0.29103005757102596,-0.19347200591478744
text_gain menace,-0.003796342008636443,-0.09984313047105998,-0.11696354024740108,0.1403295056767751,0.17176873593252143,-0.09149522888220395
text_gain permanent,-0.023065422065546102,-0.022774169765131025,0.028322957480364997,-0.024230370505048657,0.24612228645496612,-0.20437528159960505
text_gain protection,-0.09536500678078405,-0.1743636723027793,-0.1448014229605701,-0.20310021171271167,-0.12049178464946768,0.7381220984063243
text_gain protection chosen,-0.04077042479388962,-0.008682230519205317,-0.028669847137480928,-0.011976672005877128,-0.014658572837695987,0.10475774729414905
text_gain strike,0.022799578508172845,-0.255601179820195,0.041671235116431296,0.5272784566656357,-0.17308499781906556,-0.1630630926509726
text_gain trample,0.0746147137924188,0.8998124219328701,-0.28174105025264173,-0.2776173927490469,-0.12962388140140865,-0.28544481132218863
text_gain trample +x/+x,0.0958923460844159,-0.06516078300507552,-0.0008784730931483219,-0.020755584642771344,-0.00366084325720862,-0.005436662086214018
text_gain untap,0.14012529852703587,-0.2104300881162013,-0.14913633963075426,0.3635973814879846,-0.1262983737686581,-0.017857878499412193
text_gain untap gains,0.1463998395393402,-0.1681948462169949,-0.1208697807093384,0.20904707174867554,-0.05596682748941022,-0.010415456872275469
text_gain vigilance,-0.0406374387747752,-0.23172376838375966,-0.15412568371864563,-0.09128240258852868,-0.09566759168000849,0.6134368851457059
text_gained,-0.0825596730024368,-0.27626436231025286,-0.028732730402682875,-0.06344164905887953,0.5841709948063121,-0.1331725800320467
text_gained life,-0.004350442875960084,-0.4094836000025987,-0.02194936221962932,-0.051497092089255014,0.3963127933204103,0.09096770386702496
text_gained life create,-0.0003902436842669631,-0.0005040741570062007,-0.0009739220132193156,-0.015437248210122744,-0.010162131939342667,0.02746762000395801
text_gains,-0.010900681936338709,-0.15184020918576696,0.021551417595141467,0.026488110338227344,0.18707443938143678,-0.07237307619270297
text_gains banding,0.06308131341824771,-0.06151102293266308,-0.06823927729596228,-0.20008660674299597,-0.014509947240821315,0.28126554079419686
text_gains banding banding,0.05426581386397921,-0.06110413086704377,-0.06812286442549703,-0.19698276414061322,-0.014472279449871256,0.28641622501903985
text_gains choice,-0.0006957846182401652,0.12304131834546783,0.19412601679575686,-0.1271884168196053,-0.015424300931585207,-0.17385883277180053
text_gains costs,-0.07120425490906576,0.13084717106885543,-0.362523485413596,0.051194148037067004,-0.041243969771571486,0.2929303909883217
text_gains deals,-0.02456509862340355,0.08942611842961626,-0.18809485835409265,0.2482199392928716,-0.03552127768004902,-0.08946482306493898
text_gains deals combat,-0.02456509862340355,0.08942611842961626,-0.18809485835409265,0.2482199392928716,-0.03552127768004902,-0.08946482306493898
text_gains deathtouch,-0.0772445235683066,-0.44316913864476415,0.8648635583338637,-0.04947626322341843,-0.2525968745089209,-0.042376758388470444
text_gains deathtouch damage,-0.018543732135855938,-0.11641803049713065,0.3938877477990837,-0.19458140207406488,-0.34059140606355387,0.27624682297151815
text_gains double,0.06481810560539097,0.6051311167717358,-0.16176144976017462,-0.10245165417382811,-0.08882874057921818,-0.31690737786392803
text_gains double strike,-0.05614736336021036,0.7098265004392762,-0.11591780848545157,-0.02068181664180165,-0.08622898643326041,-0.4308505255185556
text_gains fear,-0.19973063866644186,-0.08802654219108927,0.2506616785858599,0.1469724595198093,-0.017813789982266407,-0.0920631672658594
text_gains fear blocked,0.027965099578895328,-0.08781280310304333,-0.039361226950411624,0.1475102773451612,0.03828331550475647,-0.08658466237535849
text_gains flying,0.4181615120552822,0.15797608683637895,-0.38335115699935385,0.33888647995579874,-0.5276523658813698,-0.004020555966729534
text_gains forestwalk,-0.00023011786745269077,-0.17493209182498634,-0.01974469407484806,-0.006246322233104142,0.20187265315809633,-0.000719427157702798
text_gains haste,0.12146254306050769,0.25166768606252204,-0.26602885372923496,0.15979413574014584,0.40769556708118154,-0.6745910782151281
text_gains haste attack,-0.012112665780915239,0.34157902250290817,-0.0618339920068668,-0.12873752002350472,-0.08818923964989428,-0.05070560504173056
text_gains haste dies,-0.0014603253699535035,0.06992665578600157,-0.011774729284969629,0.03811315131140775,-0.09305466165705559,-0.0017500907854312647
text_gains haste exile,0.04677583589515745,-0.08155057267878436,0.1145750096168238,-0.12459278477952791,0.18587002218511284,-0.14107751023878548
text_gains haste returned,-0.011235293132434057,-0.015204917994000677,-0.015964775788801927,-0.08236884168577602,0.1718444379538097,-0.04707060935279564
text_gains haste sacrifice,-0.006707094320125199,-0.12261001651034752,-0.09196001848386476,0.06082500854616364,0.24151483909919208,-0.08106271833101811
text_gains hexproof,-0.2094937888129508,0.07243201466889718,0.16453019529995205,-0.19303185530169353,0.15692947632800197,0.008633957817792208
text_gains hexproof spells,-0.1978060055306205,-0.08454414551839194,-0.16115241625556165,-0.01938350251273463,0.4207374227013873,0.04214864711592366
text_gains indestructible,-0.03945911332447391,0.4285391584720629,-0.25549054173359576,-0.7580346849479755,0.4009672621814527,0.22347791935251418
text_gains indestructible damage,-0.02336507693015443,0.39565474339824164,-0.0010692970884732575,-0.1862831069393045,-0.2403055250581866,0.05536826261786651
text_gains islandwalk,0.10399415115104597,-0.4013458196076008,0.024625503487261006,-0.015913600508699832,0.30039645276651056,-0.011756687288522678
text_gains life,-0.2288727559822389,0.24713953996042906,-0.5660694915131248,-0.03111493304351545,-0.8057668630790596,1.3846845036575395
text_gains life equal,-0.007480200159843132,0.14548961078972159,-0.08800748878538789,-0.11343846466614366,0.028510889584692934,0.034925653236955484
text_gains lifelink,0.10494778543534951,-0.3670998820039052,0.4096602272150923,-0.1343885881831968,0.330965892474253,-0.34408543493758176
text_gains lifelink damage,-0.015669885751970626,-0.06578211783330987,0.2280254030560739,-0.008774103050025392,-0.08004559036051953,-0.05775370606024722
text_gains menace,-0.0019574870367252257,0.3057993785544512,-0.08215417706441053,-0.20284755653842834,0.004611217684052032,-0.023451375598936692
text_gains menace blocked,-0.0009454055520306368,0.31618225054431637,-0.04053233268297986,-0.23666212802795222,-0.02369693599975137,-0.014345448281603227
text_gains protection,-0.06356849149692718,0.24551203290082566,-0.22273470673917148,-0.05220097048757646,-0.46585108407078263,0.5588432198936477
text_gains protection color,-0.030656926873249085,0.08023136096504804,0.0945022842162344,-0.1792033298925919,-0.3627691228963788,0.39789573448092164
text_gains reach,0.02585003744551284,0.4245139025351253,-0.0181581784926416,-0.10400915552818119,-0.19950917425193762,-0.12868743170788335
text_gains reach block,0.026757046071535662,0.12939629197545993,-0.01631284824400977,-0.05509955485006973,-0.013965340527951776,-0.07077559442496467
text_gains shadow,-0.005202092224543559,-0.01910449505132328,-0.13929199908738601,-0.062280126637833354,0.13696574296387543,0.08891297003720233
text_gains shadow block,-0.005202092224543559,-0.01910449505132328,-0.13929199908738601,-0.062280126637833354,0.13696574296387543,0.08891297003720233
text_gains shroud,0.01895731409740744,-0.09364894005325038,-0.003108026116156173,-0.03245184795824838,-0.03368017050402889,0.14393167053427613
text_gains shroud spells,0.01941509057100545,-0.08434992581876438,-0.07506904764696215,-0.02932500645811971,-0.032253996317378235,0.20158288567021615
text_gains spend,0.12788425959688057,-0.06364608378198615,0.26591487078325565,-0.11209498112911515,-0.16334314233262986,-0.054714923136394714
text_gains spend mana,0.12788425959688057,-0.06364608378198615,0.26591487078325565,-0.11209498112911515,-0.16334314233262986,-0.054714923136394714
text_gains strike,0.1311552932325576,0.40834493040018754,-0.360970414552186,-0.4602848348216894,0.210562222690635,0.07119280305049279
text_gains strike deals,-0.013193130838723437,-0.04925001274409621,-0.006931661982797501,0.4303662998652184,-0.03890755872438836,-0.3220839355752234
text_gains trample,0.016394631298504995,-0.03189067504940646,-0.6857479849130811,0.23326650220328188,0.0014281922916432146,0.4665493341690595
text_gains trample deal,-0.0053005469510670625,-0.2738373793599332,-0.1535422323084655,0.17923399183861505,-0.004024992621284674,0.25747115940213383
text_gains vigilance,0.17389176764495767,0.400682889387203,0.19485954913347325,-0.22268789654264967,-0.5327223063139606,-0.014024003309021293
text_gale,-0.03510365028375169,0.37802743294223584,-0.06185740176682281,-0.36620526819419663,-0.17666415039868363,0.2618030377012252
text_galvanic,0.021359390717228935,-0.18645889836523402,0.07979957873953061,0.2886894731803931,-0.1130923885762958,-0.09029715569563365
text_gambit,-0.02969658033726,-0.44385704224042355,0.13404554339987138,0.7455115575636235,-0.21652978541881304,-0.18947369296699781
text_game,-0.00759730316446077,0.050709606911878334,-0.471108701881133,0.028140258842389524,0.26544106685225993,0.1344150724390655
text_game choose,0.08832130516573537,-0.09560076905777778,0.16582890188913366,0.03741301037465816,-0.058568082757044386,-0.13739436561470605
text_game discard,-0.026930647869312246,-0.04575207453554986,0.03502974470199804,-0.10837645357641125,-0.03174903921294366,0.17777847049222018
text_game discard draw,-0.026930647869312246,-0.04575207453554986,0.03502974470199804,-0.10837645357641125,-0.03174903921294366,0.17777847049222018
text_game exile,-0.01129337230032614,0.04848718480092895,0.012114469242472664,0.021292976162164422,-0.16309701532002513,0.09249575741478323
text_game having,-0.08358394428676062,-0.05446402117675039,-0.0027418989093197055,-0.028838192805585423,-0.2274085385718417,0.39703659575025596
